WID,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Mean,Class
6140120.0,1.0,0.9774483977768382,1.0,1.0,1.0,1.0,1.0,0.951424757001806,1.0,1.0,1.0,0.9514469439109866,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9342186497530668,1.0,0.8306596732463352,0.5612046395494408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9606761268699832,1.0,1.0,1.0,1.0,0.7246778905134748,0.6942782126870273,0.5863016952456633,1.0,1.0,1.0,0.7140602133993589,0.8073402298650111,1.0,1.0,0.5813589010250079,1.0,0.9431928245838556,0.9904380319990022,1.0,1.0,1.0,1.0,1.0,0.0788851463202775,0.7051281962834608,1.0,1.0,1.0,0.9880966034683024,1.0,0.3906046693376528,0.534798814981234,0.1530316346891996,1.0,0.9239479644224968,0.8524062583369474,0.194302217128463,0.8998771333633433,0.4564875811938863,0.5081524619812886,0.1083740798353671,0.8800375993169169,SD
6140130.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SD
6140140.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6580277830362319,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9454670324921608,1.0,1.0,1.0,0.7697527483105658,0.9916433008511861,SD
6140150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8050022061555355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9447123500582864,0.9415589351669196,0.8796630220826767,1.0,1.0,1.0,0.9101600418062769,0.9287107815337616,1.0,1.0,0.8688128576434431,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1716429675107699,0.9208078848681104,1.0,1.0,1.0,1.0,1.0,0.834012035490548,0.8991433743909478,0.4012616201503173,1.0,1.0,0.9058172040434967,0.3125046342829478,1.0,0.7558295705190617,0.820306213442894,0.2481012459728398,0.9406406259349177,SD
6140250.0,1.0,1.0,0.98132038927487,1.0,1.0,1.0,1.0,0.9264376694697322,1.0,1.0,1.0,0.9754107382404276,1.0,1.0,1.0,1.0,0.8825675295451175,0.9700129647310723,1.0,1.0,1.0,1.0,0.9991907942985778,1.0,0.842258706567315,0.3100665488598773,0.998968638317012,1.0,1.0,1.0,0.9845975387399896,1.0,1.0,0.9037914643938332,1.0,1.0,1.0,1.0,0.6497119728237346,0.500302697101988,0.5176437249133811,1.0,0.9379467256863008,1.0,0.5646612483689012,0.5957344798865221,1.0,1.0,0.4826363819891877,0.997267071363275,0.8159425177154319,0.9823598492089216,0.9574304049398736,1.0,1.0,1.0,1.0,0.0143698168872228,0.4594913289687723,1.0,1.0,1.0,0.9898613402316914,1.0,0.5226261167283183,0.5638812437729996,0.0988264847036276,1.0,0.8678822942476279,0.6330746770182751,0.0681500638826744,0.9348966361318308,0.2898972770734891,0.3846729068921289,0.0351321772564971,0.8485202989364067,SD
6140300.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.993193709796332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9277942863902868,0.996174922966094,1.0,1.0,1.0,1.0,1.0,1.0,0.9210703320753728,0.525685589182739,1.0,1.0,1.0,1.0,0.9804104118194824,1.0,1.0,0.8820691720446798,1.0,1.0,1.0,1.0,0.7280295619714118,0.7218026583363807,0.685808070797143,1.0,0.997204655554372,1.0,0.6678975115756636,0.7104352514763483,1.0,1.0,0.7104936174385206,1.0,0.9416391966219548,1.0,0.9597626515688604,1.0,1.0,1.0,1.0,0.1278221119666168,0.7126309272430837,1.0,1.0,1.0,0.9934702134743236,1.0,0.5991649439795281,0.6156050228180974,0.2281033766882301,1.0,0.9197638051625652,0.6843698361824263,0.2024639983722111,0.954353894467868,0.4346902554875282,0.5312616186416483,0.1646487111894861,0.8869042708705234,SD
6140400.0,1.0,0.954630099395458,0.9413288635306568,1.0,1.0,1.0,1.0,0.8731369190712585,0.9978905726705234,0.9986851747919464,0.9998587267613716,0.9133950545822376,0.9999682571255104,1.0,1.0,0.9998444423781828,0.9233810742455713,0.9348099879212534,0.9997258955745956,1.0,1.0,0.9999558931870072,0.8902152910773478,0.987474664735508,0.7142679898514577,0.3208245853223782,0.9548889760479662,0.9976954479432388,0.9990630426623284,1.0,0.965873321801842,1.0,1.0,0.8211923145210033,0.99699958210189,1.0,0.9999769381868068,1.0,0.5598632646751522,0.4900898177885117,0.4582025473192059,0.999625559452606,0.9003849111868829,0.9992831478764708,0.546441098067574,0.5777739400590086,1.0,1.0,0.4526665881622077,0.9806245222372066,0.7801010637544741,0.9182040003281844,0.8954705303752305,1.0,0.9937990711015564,0.9863631683510724,1.0,0.0516022064586371,0.4824861549355572,0.9974123955239494,1.0,1.0,0.9324006593721432,0.9969288348896908,0.4130309580611248,0.4710602042585033,0.1497351545744208,0.9967815582844424,0.7942226009964546,0.6022162020634854,0.1306077784854507,0.8393496107005166,0.3056815669635989,0.36028886141119,0.0794795542033619,0.8310301419654027,SD
6140401.0,1.0,0.9522184934774748,0.9432399273643626,1.0,1.0,1.0,1.0,0.8761790882390563,0.9977725063796452,0.9986115830008008,0.9998508195881536,0.9111149853145932,0.9999664804520974,1.0,1.0,0.99983573569691,0.9210033500039444,0.9381195603464552,0.999710553736378,1.0,1.0,0.9999534244943246,0.894576488031188,0.9872761099418152,0.7221646412747541,0.3313599549043603,0.9573446619811776,0.9975664603693722,0.9990106004302476,1.0,0.9640886411735338,1.0,1.0,0.8269407903071401,0.9968316463748026,1.0,0.9999756473991572,1.0,0.5704430356169513,0.5045902166351973,0.4733402092168192,0.9996046017234788,0.9052721516621216,0.999243025104688,0.5506020842163106,0.5851190243193386,1.0,1.0,0.4657142836945869,0.9807809352710034,0.7898496571146717,0.9192478173291166,0.8983607226497663,1.0,0.9935814931673372,0.986203817538112,1.0,0.0532360131537729,0.4955816473181237,0.997303864085764,1.0,1.0,0.9339510911575656,0.9967569393860244,0.4139513481853503,0.477418475583559,0.1532604485902924,0.9966238206171866,0.7985453050790287,0.609349163396739,0.1343749151862205,0.8364002668272176,0.3116496664989931,0.3667881385068748,0.081112579093187,0.8332395854427623,SD
6140450.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9987810399614804,1.0,1.0,1.0,0.9995899861578844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995259938050012,1.0,0.9372055270549436,0.59138199593984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9978197238415348,1.0,1.0,1.0,1.0,0.7859060053300093,0.7463797579834152,0.6958044100028222,1.0,1.0,1.0,0.754437851514975,0.8817415222582852,1.0,1.0,0.634631765894195,1.0,0.9934296712952774,1.0,1.0,1.0,1.0,1.0,1.0,0.0926976643473064,0.8065838259812416,1.0,1.0,1.0,1.0,1.0,0.446396229677225,0.5911591271852729,0.1651993493790378,1.0,0.9929577352453686,0.9091836141917754,0.1968790619802499,0.9483918831899664,0.4564923709045634,0.5575370491863887,0.1079798047663229,0.8971745728943252,SD
6140500.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9893753184965468,0.8237918103206165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.940073095555494,0.933161481608114,0.7561805108624161,1.0,1.0,1.0,0.9656788075256576,1.0,1.0,1.0,0.8995185360719496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4657363270330419,0.9107298285595382,1.0,1.0,1.0,1.0,1.0,0.7775102296863082,0.8989237605374734,0.7198155960021755,1.0,1.0,0.994586375382236,0.6812476934380066,1.0,0.8429939038820798,0.8287488659968997,0.4904912352506849,0.9589141783494567,SD
6140600.0,1.0,0.8312933819621344,0.9910624906623656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99490870636018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.926972722262662,1.0,0.7433158838786382,0.5529555432881307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9379527446336748,1.0,1.0,1.0,1.0,0.7174989652267694,0.7229160451161006,0.6216662859945972,1.0,1.0,1.0,0.7755192328381548,0.806886185715842,1.0,1.0,0.4861110261397079,1.0,0.983961831848066,0.974155448264892,1.0,1.0,1.0,1.0,1.0,0.0286331836820576,0.7218160098009031,1.0,1.0,1.0,1.0,1.0,0.3622074609005651,0.5521315274316017,0.2897354234229726,1.0,0.9244765233153855,0.8860441235953075,0.2281394901397769,0.9206075513197828,0.484989891572375,0.4887984389055709,0.0461850834507058,0.8800125493563856,SD
6140700.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9743724621524494,0.9108139417830672,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9699372838869168,0.9892368047738184,0.716652345450486,1.0,1.0,1.0,0.964685586822194,1.0,1.0,1.0,0.746105469607501,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2068938476726285,0.9762141141220462,1.0,1.0,1.0,1.0,1.0,0.7230372828031058,0.9367012819717124,0.7897943898736218,1.0,1.0,1.0,0.6716599203820163,1.0,0.9495243263507456,0.9130593635034036,0.4048420983652392,0.9579137402602792,SD
6142100.0,1.0,0.9438232590404418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9948877383644285,1.0,0.9133075938358192,0.7851374883451134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9122585970611156,0.9516462845874638,0.5199987588555256,1.0,1.0,1.0,0.8972634947994637,0.9800557882971102,1.0,1.0,0.5770699337382957,1.0,1.0,0.9787870954355982,1.0,1.0,1.0,1.0,1.0,0.134732370081018,0.9171265336658472,1.0,1.0,1.0,1.0,1.0,0.6068016739361917,0.852182319714345,0.6773609211950786,1.0,0.9980121237466584,0.998469511271034,0.482364159020694,1.0,0.8486044730775756,0.8443914901851316,0.2891883407520156,0.9347129326534129,SD
6142101.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9697067861990686,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.552646518800776,1.0,1.0,1.0,0.9683615826313012,1.0,1.0,1.0,0.7576573547768674,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2713914135568354,0.9872743725275543,1.0,1.0,1.0,1.0,1.0,0.8249866872717861,1.0,0.8897358071154492,1.0,1.0,1.0,0.7326270351735938,1.0,1.0,1.0,0.6171493526685156,0.9676204921429566,SD
6142110.0,1.0,0.7970001174399561,0.9540634225769484,1.0,1.0,1.0,1.0,0.904745763344309,0.9251582484068968,0.9796238196150334,0.9965245151257244,0.9266246729080762,1.0,1.0,1.0,1.0,0.963750710838688,0.974705827482508,1.0,1.0,1.0,1.0,0.8813578281858289,0.9859804218804726,0.7142895379528453,0.456543908797449,0.9760478498751138,0.9863233566086096,1.0,1.0,0.9665969851955722,1.0,1.0,0.8516396056201722,0.9967658196959028,1.0,1.0,1.0,0.6363038560067823,0.589811147848608,0.6887953851938421,1.0,0.8845203148225577,1.0,0.6941919338818171,0.7144452486507149,1.0,1.0,0.4540821872935733,1.0,0.9488900717234732,0.8944842719052741,0.9684907184885012,1.0,0.999110509432816,0.9966930171367042,1.0,0.0477724362110206,0.6541548576873276,0.9977514403392784,1.0,1.0,0.9587922323058004,1.0,0.4545460080284813,0.5090587974732946,0.2469679677846394,1.0,0.8688634461471669,0.7219538706377449,0.2536798462798848,0.7945871028282145,0.3727895051041781,0.4254255129755088,0.0547051324190851,0.8542481230687523,SD
6142120.0,0.9979583462014718,0.7309318125218178,0.9843492807223292,1.0,1.0,0.9992254357432994,1.0,0.9741328417881988,0.9956134696135792,0.9985031606467466,0.9990082398374874,0.89444015913298,1.0,1.0,1.0,1.0,0.9873770159525428,0.9908394628547034,1.0,1.0,1.0,1.0,0.8473499255577095,0.9947777651438096,0.6072197609905851,0.5389339640624244,1.0,0.9837196518331576,1.0,1.0,0.9962975085267016,1.0,1.0,0.9127929533155328,0.998557307913794,1.0,1.0,1.0,0.641299799576532,0.771588481816748,0.5885182873719139,1.0,0.9975486317972082,1.0,0.7184985232316523,0.7834192252914284,1.0,1.0,0.5210480478501558,1.0,0.9946556122868828,0.8995398021013475,1.0,1.0,1.0,1.0,1.0,0.0679877511956751,0.6731479421156104,1.0,1.0,1.0,0.9988603457221136,1.0,0.2871389929927181,0.6240023124179391,0.3772551029840931,1.0,0.9163952326207736,0.8900044583701101,0.2194453525591546,0.8561480659688735,0.5600473105805879,0.5023545888709369,0.0863236407087411,0.8720967409438675,SD
6142150.0,0.9992163918497494,0.7075475484644823,0.9571675658451104,1.0,1.0,0.9992785023282292,1.0,0.9175572003079746,0.9360607103972328,0.9809830247634158,0.9936168185981626,0.8775334670822071,1.0,1.0,1.0,1.0,0.9603864470817038,0.9726883079619308,1.0,1.0,1.0,1.0,0.8321116948438394,0.980923503679746,0.6096149505463777,0.4598553189894131,0.983955172699921,0.972323270882138,1.0,1.0,0.9700404801813294,1.0,1.0,0.8423715946837469,0.9936896851496552,1.0,1.0,1.0,0.5822622326688724,0.6187870600168306,0.6156954016077169,1.0,0.9233522181696384,1.0,0.652570382331448,0.6932860408374399,1.0,1.0,0.434717724154548,1.0,0.9556190748762726,0.8605446766150685,0.983362160814166,1.0,0.9995572994404296,0.998354110523392,1.0,0.0498708130917753,0.6159754020385437,0.997662124444356,1.0,1.0,0.9692289119946336,1.0,0.3369225965499831,0.5107325868161134,0.2725949484041878,1.0,0.8581010745297536,0.764221171279497,0.2107794135278197,0.7677832660230144,0.4101973506551181,0.4109601530623504,0.0603587313886529,0.8466722477626398,SD
6142160.0,1.0,0.8978119936371592,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9310960913574206,0.7467548161156311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.926903147071746,0.9024278339259472,0.8941693765053369,1.0,1.0,1.0,0.9713317462976369,1.0,1.0,1.0,0.7784845019444351,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1552850546405693,0.9816845353518804,1.0,1.0,1.0,1.0,1.0,0.7118067865006391,0.8328009627060018,0.5994071165273739,1.0,1.0,1.0,0.5632873172352659,1.0,0.7571957462357367,0.8020194260324176,0.1713076820697651,0.941650321788733,SD
6142170.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8327280110791985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.964404557128655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.851543995318458,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2306325536136294,1.0,1.0,1.0,1.0,1.0,1.0,0.7513975640728778,0.8473453822430734,0.5167244632770506,1.0,1.0,1.0,0.6005391924112281,1.0,0.7575549612075029,0.8554289759442341,0.3184297386794064,0.9536897252663378,SD
